age,balance,day,month,duration,campaign,pdays,previous,subscribed,housing_yes,housing_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_2.0,contact_nan,poutcome_2.0,poutcome_3.0,poutcome_4.0,poutcome_nan,education_2.0,education_2.5,education_3.0,education_nan,default_yes,default_nan,loan_yes,loan_nan,never_contacted_nan
51.0,-0.05682605682605683,14,oct,1.094420600858369,0.0,0.0,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27.0,0.06375606375606375,14,oct,0.27896995708154504,0.0,-0.5078459343794579,-0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
60.0,-0.02564102564102564,15,oct,-0.21030042918454936,1.0,0.1768901569186876,4.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
42.0,0.5114345114345115,15,oct,4.034334763948498,2.0,-0.5135520684736091,2.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
47.0,2.1656271656271655,18,oct,1.4206008583690988,0.0,-0.4964336661911555,0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
43.0,-0.38184338184338185,18,oct,0.9785407725321889,0.0,-0.5021398002853067,0.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22.0,-0.3097713097713098,18,oct,1.1716738197424892,0.0,0.017118402282453638,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49.0,0.9667359667359667,19,oct,-0.1888412017167382,0.0,-0.4964336661911555,-0.5,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
43.0,0.6708246708246708,19,oct,-0.02575107296137339,0.0,-0.5135520684736091,-0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
44.0,0.37352737352737353,20,oct,-0.24892703862660945,3.0,-0.5078459343794579,2.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29.0,0.9521829521829522,21,oct,-0.36909871244635195,2.0,-0.18830242510699002,1.5,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
52.0,-0.12474012474012475,21,oct,0.9313304721030042,0.0,0.005706134094151213,0.5,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
54.0,3.412335412335412,21,oct,3.4163090128755367,0.0,-0.5192582025677603,1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
37.0,-0.24116424116424118,21,oct,2.244635193133047,0.0,-0.5249643366619116,1.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
77.0,0.1864171864171864,21,oct,0.4034334763948498,1.0,-0.005706134094151213,1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
34.0,0.5045045045045045,21,oct,0.44206008583690987,2.0,-0.5192582025677603,4.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
59.0,-0.038115038115038115,22,oct,2.1545064377682404,2.0,0.005706134094151213,-0.5,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
29.0,-0.06652806652806653,22,oct,1.3133047210300428,3.0,-0.19400855920114124,0.5,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
38.0,-0.010395010395010396,22,oct,-0.008583690987124463,0.0,-0.5135520684736091,-0.5,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,-0.2806652806652807,22,oct,0.6180257510729614,0.0,-0.5192582025677603,0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
61.0,7.144837144837145,25,oct,-0.04721030042918455,0.0,-0.5192582025677603,1.5,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30.0,0.30076230076230076,25,oct,0.2918454935622318,0.0,-0.5021398002853067,0.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
74.0,0.2661122661122661,25,oct,0.703862660944206,0.0,-0.05135520684736091,0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31.0,-0.09771309771309772,25,oct,-0.2317596566523605,0.0,0.017118402282453638,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
33.0,-0.3465003465003465,25,oct,0.07296137339055794,0.0,0.5820256776034237,0.5,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
43.0,0.8516978516978517,25,oct,-0.1072961373390558,1.0,0.017118402282453638,2.5,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26.0,-0.227997227997228,26,oct,0.351931330472103,0.0,-0.3537803138373752,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
54.0,0.22522522522522523,27,oct,0.14163090128755365,2.0,2.048502139800285,0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
43.0,1.9106029106029105,27,oct,-0.27896995708154504,0.0,-0.5192582025677603,0.0,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
70.0,-0.38184338184338185,27,oct,0.0944206008583691,0.0,-0.5135520684736091,1.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
71.0,0.7934857934857935,6,oct,1.0729613733905579,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
33.0,0.5038115038115039,6,oct,1.7725321888412018,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
47.0,0.31878031878031876,6,oct,2.4549356223175964,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26.0,2.0200970200970203,6,oct,0.16738197424892703,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22.0,-0.12404712404712405,6,oct,-0.07725321888412018,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,-0.001386001386001386,6,oct,4.334763948497854,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32.0,0.38184338184338185,8,oct,-0.18025751072961374,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,-0.21067221067221067,8,oct,0.7081545064377682,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
27.0,-0.14206514206514206,11,oct,-0.10300429184549356,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27.0,-0.1884961884961885,12,oct,0.37339055793991416,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,-0.27165627165627165,18,oct,0.06866952789699571,0.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
64.0,-0.058905058905058906,18,oct,1.2446351931330473,0.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
39.0,0.12266112266112267,18,oct,-0.060085836909871244,0.0,-1.0442225392296718,-1.0,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
27.0,-0.3076923076923077,18,oct,2.278969957081545,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36.0,-0.02079002079002079,20,oct,0.47639484978540775,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
48.0,-0.3471933471933472,21,oct,0.7854077253218884,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
63.0,0.16632016632016633,21,oct,-0.10300429184549356,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25.0,-0.15661815661815662,22,oct,2.060085836909871,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
43.0,1.0602910602910602,22,oct,1.3648068669527897,2.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27.0,-0.22106722106722107,26,oct,1.9957081545064377,1.0,-1.0442225392296718,-1.0,yes,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,0.21275121275121275,26,oct,-0.1459227467811159,1.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
47.0,-0.38184338184338185,27,oct,1.167381974248927,0.0,-1.0442225392296718,-1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32.0,-0.24324324324324326,1,sep,2.11587982832618,0.0,-0.8730385164051355,0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,-0.5239085239085239,1,sep,1.0515021459227467,0.0,2.265335235378031,-0.5,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,0.8787248787248787,2,sep,5.167381974248927,0.0,1.5748930099857346,-0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43.0,0.8018018018018018,6,sep,0.31759656652360513,0.0,-0.6105563480741797,1.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48.0,-0.38184338184338185,6,sep,-0.18025751072961374,1.0,-0.3252496433666191,2.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32.0,-0.11157311157311157,6,sep,0.8755364806866953,0.0,0.5592011412268189,-0.5,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
84.0,2.9175329175329177,9,sep,5.017167381974249,0.0,-0.5135520684736091,0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33.0,1.04989604989605,9,sep,0.296137339055794,0.0,3.2353780313837377,0.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
28.0,3.5966735966735968,10,sep,3.459227467811159,4.0,0.10271041369472182,0.5,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,-0.04504504504504504,13,sep,0.15879828326180256,2.0,0.09700427960057062,1.0,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72.0,1.2266112266112266,14,sep,-0.06437768240343347,1.0,-0.6733238231098431,5.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41.0,1.7927927927927927,14,sep,0.7424892703862661,0.0,1.2325249643366618,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
75.0,0.8413028413028413,14,sep,2.4549356223175964,0.0,0.028530670470756064,1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,-0.20027720027720028,15,sep,0.40772532188841204,0.0,-0.6105563480741797,2.0,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
38.0,0.6417186417186417,15,sep,0.6394849785407726,2.0,3.3495007132667616,0.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.0,-0.21067221067221067,16,sep,-0.39914163090128757,1.0,2.310984308131241,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60.0,0.2938322938322938,16,sep,0.2875536480686695,0.0,3.4807417974322394,-0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,3.049203049203049,17,sep,0.21030042918454936,2.0,-0.5763195435092725,0.5,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37.0,-0.04365904365904366,17,sep,0.3948497854077253,0.0,3.8345221112696146,0.0,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41.0,0.8787248787248787,22,sep,0.6909871244635193,0.0,1.078459343794579,0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43.0,-0.38184338184338185,23,sep,-0.22746781115879827,1.0,0.011412268188302425,5.5,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31.0,-0.21344421344421344,23,sep,0.296137339055794,1.0,3.7660485021398005,-0.5,yes,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29.0,0.3492723492723493,23,sep,0.8197424892703863,0.0,2.4022824536376604,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32.0,1.0686070686070686,24,sep,-0.05150214592274678,1.0,1.4950071326676178,-0.5,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34.0,0.026334026334026334,1,sep,0.27467811158798283,0.0,-0.7874465049928673,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
62.0,0.39986139986139985,2,sep,0.0,0.0,0.6162624821683309,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
38.0,0.05474705474705475,2,sep,0.5407725321888412,0.0,1.1754636233951499,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
43.0,0.8011088011088011,6,sep,0.5708154506437768,2.0,1.8373751783166905,1.5,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
33.0,-0.15384615384615385,6,sep,-0.05150214592274678,0.0,-0.21112696148359486,0.0,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26.0,0.3839223839223839,6,sep,0.7682403433476395,0.0,0.6562054208273894,0.5,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32.0,0.7574497574497574,7,sep,1.0987124463519313,2.0,-0.456490727532097,1.5,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
37.0,0.44213444213444214,13,sep,0.37339055793991416,8.0,0.09700427960057062,1.0,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
61.0,1.406098406098406,16,sep,0.1459227467811159,2.0,0.11412268188302425,2.5,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46.0,1.6874566874566874,16,sep,0.7639484978540773,0.0,-0.5192582025677603,1.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
67.0,1.0374220374220373,16,sep,0.927038626609442,4.0,0.07417974322396577,1.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41.0,-0.38184338184338185,17,sep,0.24892703862660945,3.0,-0.6790299572039943,4.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
35.0,-0.17186417186417186,24,sep,-0.2703862660944206,1.0,0.0456490727532097,4.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
81.0,0.2758142758142758,27,sep,-0.20600858369098712,1.0,0.5592011412268189,-0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60.0,-0.16354816354816354,1,sep,2.592274678111588,0.0,0.005706134094151213,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28.0,-0.41372141372141374,1,sep,-0.15879828326180256,0.0,-0.5135520684736091,6.0,yes,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
55.0,5.372834372834373,1,sep,-0.18454935622317598,0.0,-0.5135520684736091,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
37.0,0.38946638946638945,1,sep,0.12446351931330472,1.0,0.005706134094151213,0.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,-0.19334719334719336,1,sep,0.2446351931330472,1.0,-0.5135520684736091,0.5,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
75.0,0.5973665973665974,1,sep,1.2703862660944205,1.0,0.034236804564907276,0.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27.0,0.36313236313236313,2,sep,1.257510729613734,1.0,0.011412268188302425,-0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
41.0,5.13998613998614,2,sep,0.721030042918455,0.0,0.011412268188302425,1.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25.0,-0.2751212751212751,2,sep,0.6266094420600858,0.0,0.005706134094151213,0.5,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
27.0,3.2002772002772004,3,sep,0.8369098712446352,0.0,1.6205420827389443,0.5,yes,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
49.0,-0.22383922383922383,3,sep,0.06866952789699571,1.0,-0.5078459343794579,0.0,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
39.0,-0.31878031878031876,3,sep,-0.09871244635193133,0.0,0.017118402282453638,-0.5,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
43.0,3.045045045045045,3,sep,-0.07296137339055794,2.0,0.017118402282453638,0.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
65.0,0.2778932778932779,6,sep,0.0815450643776824,0.0,-0.49072753209700426,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
37.0,-0.3458073458073458,6,sep,2.88412017167382,0.0,0.017118402282453638,3.5,yes,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
37.0,4.310464310464311,7,sep,0.4334763948497854,0.0,0.02282453637660485,-0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
51.0,-0.2772002772002772,8,sep,1.7253218884120172,0.0,1.398002853067047,0.5,yes,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
38.0,-0.38184338184338185,8,sep,-0.11158798283261803,0.0,-0.5135520684736091,0.5,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
34.0,1.1704781704781704,8,sep,-0.06866952789699571,1.0,0.011412268188302425,0.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
60.0,0.28135828135828134,8,sep,0.04291845493562232,0.0,0.011412268188302425,0.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
36.0,1.1157311157311158,8,sep,2.0257510729613735,1.0,0.005706134094151213,1.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
31.0,0.6763686763686764,8,sep,0.5236051502145923,2.0,0.011412268188302425,-0.5,yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
80.0,5.372834372834373,8,sep,1.5879828326180256,2.0,-0.5192582025677603,5.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
39.0,-0.0395010395010395,9,sep,-0.08583690987124463,0.0,0.005706134094151213,1.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
62.0,1.5592515592515592,9,sep,0.1072961373390558,0.0,0.005706134094151213,-0.5,yes,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
37.0,0.988911988911989,9,sep,0.721030042918455,0.0,0.0,-0.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31.0,0.2259182259182259,9,sep,-0.11587982832618025,0.0,-0.5135520684736091,3.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,0.002772002772002772,9,sep,-0.13733905579399142,0.0,1.0442225392296718,-0.5,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
64.0,-0.3485793485793486,9,sep,-0.296137339055794,2.0,-0.5135520684736091,-0.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48.0,-0.218988218988219,9,sep,0.6437768240343348,1.0,0.05135520684736091,0.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28.0,0.7234927234927235,9,sep,0.13733905579399142,0.0,0.4108416547788873,1.0,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
43.0,-0.08662508662508663,10,sep,-0.1072961373390558,1.0,0.017118402282453638,0.0,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28.0,-0.25225225225225223,10,sep,0.0815450643776824,0.0,-0.5078459343794579,0.0,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
52.0,0.5994455994455995,13,sep,-0.07725321888412018,2.0,0.028530670470756064,0.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
43.0,1.3783783783783783,14,sep,0.18454935622317598,2.0,-0.5135520684736091,3.5,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
